FECHA_DE_MUESTRA,FECHA_DE_CORTE,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,ESPECIE_GANADERA,NUMERO_ANIMALES MACHOS,CANTIDAD_KILOGRAMOS_CARNE_MACHOS,NUMERO_ANIMALES HEMBRAS,CANTIDAD_KILOGRAMOS_CARNE_HEMBRAS
20250503,20250431,200101,PIURA,PIURA,PIURA,PORCINO,12,408,17,986
20250503,20250431,200110,PIURA,PIURA,LA UNION,PORCINO,5,170,4,232
20250503,20250431,200105,PIURA,PIURA,CATACAOS,PORCINO,97,3.298,94,5.452
20250503,20250431,200109,PIURA,PIURA,LA ARENA,PORCINO,0,0,0,0
20250503,20250431,200114,PIURA,PIURA,TAMBOGRANDE,PORCINO,16,1.36,26,1.46
20250503,20250431,200109,PIURA,PIURA,LAS LOMAS,PORCINO,58,2.32,10,400
20250503,20250431,200801,PIURA,SECHURA,SECHURA,PORCINO,0,0,0,0
20250503,20250431,200405,PIURA,MORROPON,MORROPON,PORCINO,20,1.2,10,500
20250503,20250431,200401,PIURA,MORROPON,CHULUCANAS,PORCINO,240,8.4,75,4.125
20250503,20250431,200404,PIURA,MORROPON,LA MATANZA,PORCINO,142,6.39,38,2.09
20250503,20250431,200409,PIURA,MORROPON,SANTO DOMINGO,PORCINO,60,2700,50,2750
20250503,20250431,200402,PIURA,MORROPON,BUENOS AIRES,PORCINO,10,500,10,500
20250503,20250431,200406,PIURA,MORROPON,SALITRAL,PORCINO,14,644,1,38
20250503,20250431,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,PORCINO,14,644,1,40
20250503,20250431,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PORCINO,1,80,1,80
20250503,20250431,200403,PIURA,MORROPON,CHALACO,PORCINO,50,2.25,44,2966
20250503,20250431,200410,PIURA,MORROPON,YAMANGO,PORCINO,10,600,8,400
20250503,20250431,200601,PIURA,SULLANA,BELLAVISTA,PORCINO,301,27.019,236,18.88
